Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	31	0.6412
E10	plant_miRNA	Glycine	mix_5	5	10	31	2.1222
E11	plant_miRNA	L-Proline	mix_5	5	10	31	2.4312
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	31	0.0914
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	31	0.0803
F2	scrambled_miRNA	L-Proline	mix_5	1	10	31	2.1135
F3	plant_miRNA	L-Lysine	mix_5	1	10	31	1.9901
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	31	0.5825
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	31	0.298
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	31	1.4704
F7	plant_miRNA	L-Proline	mix_5	3	10	31	2.4432
F8	scrambled_miRNA	Glycine	mix_5	4	10	31	1.9745
F9	plant_miRNA	L-Methionine	mix_5	4	10	31	0.3298
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	31	0.3217
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	31	0.3288
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	31	0.0897
G1	N.A.	Glycine	N.A.	N.A.	N.A.	31	0.0849
G2	plant_miRNA	L-Proline	mix_5	1	10	31	2.1637
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	31	1.4967
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	31	0.5875
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	31	0.31
G6	plant_miRNA	L-Lysine	mix_5	3	10	31	2.1063
G7	scrambled_miRNA	L-Proline	mix_5	3	10	31	2.3783
G8	plant_miRNA	Glycine	mix_5	4	10	31	2.0713
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	31	0.5457
G10	plant_miRNA	L-Methionine	mix_5	5	10	31	0.3689
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	31	0.3032
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	31	0.0854
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	31	0.0884
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	31	0.0867
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	31	0.0922
H7	N.A.	Glycine	N.A.	N.A.	N.A.	31	0.0899
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	31	0.0903
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	31	0.0893
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	32	0.0815
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	32	0.0849
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	32	0.0864
A7	N.A.	Glycine	N.A.	N.A.	N.A.	32	0.087
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	32	0.0901
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	32	0.0888
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	32	0.0963
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	32	0.5971
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	32	0.2978
B4	scrambled_miRNA	Glycine	mix_5	2	10	32	2.1225
B5	plant_miRNA	L-Lysine	mix_5	2	10	32	2.1529
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	32	0.3804
B7	plant_miRNA	Glycine	mix_5	3	10	32	2.164
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	32	0.3781
B9	plant_miRNA	L-Proline	mix_5	4	10	32	2.5407
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	32	1.4644
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	32	0.6464
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	32	0.0862
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	32	0.0973
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	32	0.6887
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	32	0.3797
C4	plant_miRNA	Glycine	mix_5	2	10	32	2.1519
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	32	1.609
C6	plant_miRNA	L-Methionine	mix_5	3	10	32	0.4274
C7	scrambled_miRNA	Glycine	mix_5	3	10	32	2.1182
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	32	0.328
C9	scrambled_miRNA	L-Proline	mix_5	4	10	32	2.4327
C10	plant_miRNA	L-Lysine	mix_5	5	10	32	2.1024
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	32	0.6683
C12	N.A.	Glycine	N.A.	N.A.	N.A.	32	0.0878
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	32	0.0838
D2	plant_miRNA	L-Methionine	mix_5	1	10	32	0.6122
D3	plant_miRNA	Glycine	mix_5	1	10	32	2.2401
D4	plant_miRNA	L-Proline	mix_5	2	10	32	2.3125
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	32	0.4175
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	32	0.7025
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	32	0.2944
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	32	1.5058
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	32	0.7409
D10	scrambled_miRNA	Glycine	mix_5	5	10	32	2.1707
D11	scrambled_miRNA	L-Proline	mix_5	5	10	32	2.5224
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	32	0.0907
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	32	0.0834
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	32	0.3702
E3	scrambled_miRNA	Glycine	mix_5	1	10	32	1.9492
E4	scrambled_miRNA	L-Proline	mix_5	2	10	32	2.272
E5	plant_miRNA	L-Methionine	mix_5	2	10	32	0.3576
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	32	0.6594
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	32	0.3466
E8	plant_miRNA	L-Lysine	mix_5	4	10	32	2.1955
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	32	0.6839
E10	plant_miRNA	Glycine	mix_5	5	10	32	2.124
E11	plant_miRNA	L-Proline	mix_5	5	10	32	2.4708
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	32	0.0918
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	32	0.0803
F2	scrambled_miRNA	L-Proline	mix_5	1	10	32	2.1088
F3	plant_miRNA	L-Lysine	mix_5	1	10	32	2.0591
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	32	0.6321
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	32	0.3162
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	32	1.7285
F7	plant_miRNA	L-Proline	mix_5	3	10	32	2.4914
F8	scrambled_miRNA	Glycine	mix_5	4	10	32	2.1257
F9	plant_miRNA	L-Methionine	mix_5	4	10	32	0.3513
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	32	0.3422
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	32	0.3326
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	32	0.0897
G1	N.A.	Glycine	N.A.	N.A.	N.A.	32	0.085
G2	plant_miRNA	L-Proline	mix_5	1	10	32	2.1774
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	32	1.8144
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	32	0.6214
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	32	0.3165
G6	plant_miRNA	L-Lysine	mix_5	3	10	32	2.1979
G7	scrambled_miRNA	L-Proline	mix_5	3	10	32	2.3765
G8	plant_miRNA	Glycine	mix_5	4	10	32	2.131
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	32	0.6222
G10	plant_miRNA	L-Methionine	mix_5	5	10	32	0.3991
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	32	0.3104
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	32	0.0849
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	32	0.0885
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	32	0.0868
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	32	0.0923
H7	N.A.	Glycine	N.A.	N.A.	N.A.	32	0.0894
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	32	0.0912
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	32	0.0892
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	33	0.0815
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	33	0.085
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	33	0.0869
A7	N.A.	Glycine	N.A.	N.A.	N.A.	33	0.0871
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	33	0.0902
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	33	0.0889
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	33	0.0965
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	33	0.6474
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	33	0.3033
B4	scrambled_miRNA	Glycine	mix_5	2	10	33	2.0914
B5	plant_miRNA	L-Lysine	mix_5	2	10	33	2.196
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	33	0.4157
B7	plant_miRNA	Glycine	mix_5	3	10	33	2.182
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	33	0.3806
B9	plant_miRNA	L-Proline	mix_5	4	10	33	2.5813
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	33	1.6564
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	33	0.6825
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	33	0.0937
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	33	0.098
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	33	0.7232
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	33	0.3855
C4	plant_miRNA	Glycine	mix_5	2	10	33	2.1684
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	33	1.9771
C6	plant_miRNA	L-Methionine	mix_5	3	10	33	0.5462
C7	scrambled_miRNA	Glycine	mix_5	3	10	33	2.0857
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	33	0.3323
C9	scrambled_miRNA	L-Proline	mix_5	4	10	33	2.4588
C10	plant_miRNA	L-Lysine	mix_5	5	10	33	2.1667
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	33	0.7176
C12	N.A.	Glycine	N.A.	N.A.	N.A.	33	0.0876
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	33	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	33	0.6761
D3	plant_miRNA	Glycine	mix_5	1	10	33	2.1708
D4	plant_miRNA	L-Proline	mix_5	2	10	33	2.2773
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	33	0.4598
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	33	0.7424
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	33	0.3018
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	33	1.7848
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	33	0.7998
D10	scrambled_miRNA	Glycine	mix_5	5	10	33	2.1793
D11	scrambled_miRNA	L-Proline	mix_5	5	10	33	2.5257
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	33	0.0906
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	33	0.0832
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	33	0.4043
E3	scrambled_miRNA	Glycine	mix_5	1	10	33	1.9634
E4	scrambled_miRNA	L-Proline	mix_5	2	10	33	2.3608
E5	plant_miRNA	L-Methionine	mix_5	2	10	33	0.3874
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	33	0.7164
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	33	0.3518
E8	plant_miRNA	L-Lysine	mix_5	4	10	33	2.2541
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	33	0.7249
E10	plant_miRNA	Glycine	mix_5	5	10	33	2.1121
E11	plant_miRNA	L-Proline	mix_5	5	10	33	2.3617
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	33	0.0915
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	33	0.0805
F2	scrambled_miRNA	L-Proline	mix_5	1	10	33	2.1792
F3	plant_miRNA	L-Lysine	mix_5	1	10	33	2.1232
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	33	0.6848
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	33	0.3274
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	33	1.9723
F7	plant_miRNA	L-Proline	mix_5	3	10	33	2.4681
F8	scrambled_miRNA	Glycine	mix_5	4	10	33	2.1003
F9	plant_miRNA	L-Methionine	mix_5	4	10	33	0.3791
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	33	0.3688
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	33	0.3358
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	33	0.0898
G1	N.A.	Glycine	N.A.	N.A.	N.A.	33	0.0847
G2	plant_miRNA	L-Proline	mix_5	1	10	33	2.1616
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	33	1.9629
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	33	0.6461
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	33	0.324
G6	plant_miRNA	L-Lysine	mix_5	3	10	33	2.2331
G7	scrambled_miRNA	L-Proline	mix_5	3	10	33	2.436
G8	plant_miRNA	Glycine	mix_5	4	10	33	2.0845
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	33	0.684
G10	plant_miRNA	L-Methionine	mix_5	5	10	33	0.436
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	33	0.3179
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	33	0.091
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	33	0.0883
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	33	0.0868
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	33	0.0927
H7	N.A.	Glycine	N.A.	N.A.	N.A.	33	0.0896
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	33	0.0916
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	33	0.0895
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	34	0.0817
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	34	0.0851
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	34	0.0868
A7	N.A.	Glycine	N.A.	N.A.	N.A.	34	0.0869
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	34	0.0901
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	34	0.0888
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	34	0.0966
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	34	0.7006
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	34	0.3131
B4	scrambled_miRNA	Glycine	mix_5	2	10	34	2.1172
B5	plant_miRNA	L-Lysine	mix_5	2	10	34	2.2374
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	34	0.4754
B7	plant_miRNA	Glycine	mix_5	3	10	34	2.1994
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	34	0.3838
B9	plant_miRNA	L-Proline	mix_5	4	10	34	2.5903
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	34	1.8306
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	34	0.7171
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	34	0.0861
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	34	0.0987
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	34	0.7665
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	34	0.3903
C4	plant_miRNA	Glycine	mix_5	2	10	34	2.1333
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	34	2.0645
C6	plant_miRNA	L-Methionine	mix_5	3	10	34	0.6636
C7	scrambled_miRNA	Glycine	mix_5	3	10	34	2.1295
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	34	0.34
C9	scrambled_miRNA	L-Proline	mix_5	4	10	34	2.4492
C10	plant_miRNA	L-Lysine	mix_5	5	10	34	2.2241
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	34	0.7588
C12	N.A.	Glycine	N.A.	N.A.	N.A.	34	0.087
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	34	0.0838
D2	plant_miRNA	L-Methionine	mix_5	1	10	34	0.7265
D3	plant_miRNA	Glycine	mix_5	1	10	34	2.2454
D4	plant_miRNA	L-Proline	mix_5	2	10	34	2.2705
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	34	0.5395
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	34	0.7786
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	34	0.3109
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	34	2.0241
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	34	0.8502
D10	scrambled_miRNA	Glycine	mix_5	5	10	34	2.19
D11	scrambled_miRNA	L-Proline	mix_5	5	10	34	2.5299
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	34	0.0907
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	34	0.083
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	34	0.4477
E3	scrambled_miRNA	Glycine	mix_5	1	10	34	1.9907
E4	scrambled_miRNA	L-Proline	mix_5	2	10	34	2.3538
E5	plant_miRNA	L-Methionine	mix_5	2	10	34	0.4262
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	34	0.6883
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	34	0.358
E8	plant_miRNA	L-Lysine	mix_5	4	10	34	2.278
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	34	0.7643
E10	plant_miRNA	Glycine	mix_5	5	10	34	2.1179
E11	plant_miRNA	L-Proline	mix_5	5	10	34	2.4085
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	34	0.0915
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	34	0.0804
F2	scrambled_miRNA	L-Proline	mix_5	1	10	34	2.1963
F3	plant_miRNA	L-Lysine	mix_5	1	10	34	2.1705
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	34	0.7374
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	34	0.336
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	34	2.1062
F7	plant_miRNA	L-Proline	mix_5	3	10	34	2.3952
F8	scrambled_miRNA	Glycine	mix_5	4	10	34	2.0019
F9	plant_miRNA	L-Methionine	mix_5	4	10	34	0.4099
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	34	0.4015
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	34	0.3394
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	34	0.0898
G1	N.A.	Glycine	N.A.	N.A.	N.A.	34	0.0851
G2	plant_miRNA	L-Proline	mix_5	1	10	34	2.0793
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	34	2.0436
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	34	0.6653
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	34	0.3321
G6	plant_miRNA	L-Lysine	mix_5	3	10	34	2.2463
G7	scrambled_miRNA	L-Proline	mix_5	3	10	34	2.4602
G8	plant_miRNA	Glycine	mix_5	4	10	34	2.1622
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	34	0.7344
G10	plant_miRNA	L-Methionine	mix_5	5	10	34	0.4955
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	34	0.3251
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	34	0.0854
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	34	0.0881
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	34	0.0869
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	34	0.0926
H7	N.A.	Glycine	N.A.	N.A.	N.A.	34	0.0891
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	34	0.0913
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	34	0.0893
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	35	0.082
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	35	0.0851
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	35	0.0866
A7	N.A.	Glycine	N.A.	N.A.	N.A.	35	0.0869
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	35	0.0898
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	35	0.0889
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	35	0.0966
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	35	0.7567
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	35	0.322
B4	scrambled_miRNA	Glycine	mix_5	2	10	35	2.0741
B5	plant_miRNA	L-Lysine	mix_5	2	10	35	2.2688
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	35	0.6493
B7	plant_miRNA	Glycine	mix_5	3	10	35	2.1842
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	35	0.3916
B9	plant_miRNA	L-Proline	mix_5	4	10	35	2.5727
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	35	2.0752
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	35	0.7517
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	35	0.0863
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	35	0.0994
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	35	0.7121
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	35	0.3968
C4	plant_miRNA	Glycine	mix_5	2	10	35	2.1948
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	35	2.1259
C6	plant_miRNA	L-Methionine	mix_5	3	10	35	0.7489
C7	scrambled_miRNA	Glycine	mix_5	3	10	35	2.1297
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	35	0.3497
C9	scrambled_miRNA	L-Proline	mix_5	4	10	35	2.444
C10	plant_miRNA	L-Lysine	mix_5	5	10	35	2.2783
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	35	0.8039
C12	N.A.	Glycine	N.A.	N.A.	N.A.	35	0.0877
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	35	0.0839
D2	plant_miRNA	L-Methionine	mix_5	1	10	35	0.7675
D3	plant_miRNA	Glycine	mix_5	1	10	35	2.2959
D4	plant_miRNA	L-Proline	mix_5	2	10	35	2.3189
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	35	0.6819
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	35	0.8176
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	35	0.3222
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	35	2.1383
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	35	0.9043
D10	scrambled_miRNA	Glycine	mix_5	5	10	35	2.2018
D11	scrambled_miRNA	L-Proline	mix_5	5	10	35	2.5383
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	35	0.0908
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	35	0.0837
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	35	0.506
E3	scrambled_miRNA	Glycine	mix_5	1	10	35	2.0698
E4	scrambled_miRNA	L-Proline	mix_5	2	10	35	2.3562
E5	plant_miRNA	L-Methionine	mix_5	2	10	35	0.4941
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	35	0.7687
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	35	0.3654
E8	plant_miRNA	L-Lysine	mix_5	4	10	35	2.324
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	35	0.7985
E10	plant_miRNA	Glycine	mix_5	5	10	35	2.1609
E11	plant_miRNA	L-Proline	mix_5	5	10	35	2.3612
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	35	0.091
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	35	0.0803
F2	scrambled_miRNA	L-Proline	mix_5	1	10	35	2.1831
F3	plant_miRNA	L-Lysine	mix_5	1	10	35	2.2013
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	35	0.7919
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	35	0.346
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	35	2.202
F7	plant_miRNA	L-Proline	mix_5	3	10	35	2.429
F8	scrambled_miRNA	Glycine	mix_5	4	10	35	2.1246
F9	plant_miRNA	L-Methionine	mix_5	4	10	35	0.4498
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	35	0.4628
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	35	0.345
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	35	0.0898
G1	N.A.	Glycine	N.A.	N.A.	N.A.	35	0.0847
G2	plant_miRNA	L-Proline	mix_5	1	10	35	2.1869
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	35	2.1091
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	35	0.6776
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	35	0.3426
G6	plant_miRNA	L-Lysine	mix_5	3	10	35	2.2785
G7	scrambled_miRNA	L-Proline	mix_5	3	10	35	2.4129
G8	plant_miRNA	Glycine	mix_5	4	10	35	2.1521
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	35	0.7799
G10	plant_miRNA	L-Methionine	mix_5	5	10	35	0.6243
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	35	0.3336
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	35	0.087
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	35	0.0884
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	35	0.0867
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	35	0.0928
H7	N.A.	Glycine	N.A.	N.A.	N.A.	35	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	35	0.092
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	35	0.0892
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	36	0.082
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	36	0.0852
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	36	0.0866
A7	N.A.	Glycine	N.A.	N.A.	N.A.	36	0.087
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	36	0.09
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	36	0.0889
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	36	0.0966
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	36	0.8181
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	36	0.3356
B4	scrambled_miRNA	Glycine	mix_5	2	10	36	2.0645
B5	plant_miRNA	L-Lysine	mix_5	2	10	36	2.2845
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	36	0.7897
B7	plant_miRNA	Glycine	mix_5	3	10	36	2.1639
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	36	0.4024
B9	plant_miRNA	L-Proline	mix_5	4	10	36	2.5646
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	36	2.1846
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	36	0.7865
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	36	0.0864
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	36	0.0998
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	36	0.9377
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	36	0.4066
